"Title","Sex","Age","Skinny","Date_Time"
"9909",NA,"Adult","No",2003-07-11
"9910","FemaleJ","Adult","No",1990-07-08
"9910","FemaleJ","Adult","No",1990-07-12
"9911","Male","Adult","No",1996-06-10
"9911","Male","Adult","No",1996-06-17
"9911","Male","Adult","No",1996-06-19
"9911","Male","Adult","No",1997-08-16
"9911","Male","Adult","No",1997-08-19
"9911","Male","Adult","No",1999-08-17
"9911","Male","Adult","No",1999-08-21
"9912",NA,"Adult","No",1989-08-13
"9912",NA,"Adult","No",1990-06-16
"9913","FemaleJ","Adult","No",1990-06-26
"9913","FemaleJ","Adult","No",1990-08-08
"9914","FemaleJ","Adult","No",1997-07-16
"9914","FemaleJ","Adult","No",1999-07-19
"9915",NA,"Adult","No",1998-07-22
"9915",NA,"Adult","No",1998-08-08
"9916",NA,"Adult","No",1999-08-18
"9917",NA,"Adult","No",2003-07-11
"9918","FemaleJ","Adult","No",2006-07-26
"9918","FemaleJ","Adult","No",2006-08-01
"9918","FemaleJ","Adult","No",2011-07-24
"9918","FemaleJ","Adult","No",2016-07-21
"9919","Male","Adult","No",2010-07-27
"9919","Male","Adult","No",2011-08-14
"9919","Male","Adult","No",2011-08-18
"9919","Male","Adult","No",2011-08-21
"9919","Male","Adult","No",2011-08-23
"9919","Male","Adult","No",2011-08-24
"9919","Male","Adult","No",2011-08-31
"9919","Male","Adult","No",2013-08-23
"9919","Male","Adult","No",2013-09-06
"9919","Male","Adult","No",2015-08-15
"9919","Male","Adult","No",2018-05-17
"9919","Male","Adult","No",2018-07-06
"9919","Male","Adult","No",2018-08-16
"9920",NA,"Adult","No",1996-06-17
"9920",NA,"Adult","No",1996-06-18
"9920",NA,"Adult","No",1996-06-23
"9920",NA,"Adult","No",1996-08-21
"9921",NA,"Adult","No",1996-06-17
"9921",NA,"Adult","No",1996-06-19
"9921",NA,"Adult","No",1996-08-27
"9922",NA,"Adult","No",2003-08-29
"see crops",NA,"Adult","No",1989-07-24
"see crops",NA,"Adult","No",1989-07-25
"see crops",NA,"Adult","No",1989-08-03
"see crops",NA,"Adult","No",1989-08-04
"see crops",NA,"Adult","No",1989-08-11
"see crops",NA,"Adult","No",1989-08-12
"see crops",NA,"Adult","No",1989-08-13
"see crops",NA,"Adult","No",1990-06-21
"see crops",NA,"Adult","No",1990-07-07
"see crops",NA,"Adult","No",1990-07-08
"see crops",NA,"Adult","No",1990-07-11
"see crops",NA,"Adult","No",1990-07-14
"see crops",NA,"Adult","No",1990-07-16
"see crops",NA,"Adult","No",1990-07-27
"see crops",NA,"Adult","No",1990-07-28
"see crops",NA,"Adult","No",1990-07-29
"see crops",NA,"Adult","No",1990-07-30
"see crops",NA,"Adult","No",1990-08-04
"see crops",NA,"Adult","No",1990-08-05
"see crops",NA,"Adult","No",1990-08-06
"see crops",NA,"Adult","No",1990-08-08
"see crops",NA,"Adult","No",1990-08-09
"see crops",NA,"Adult","No",1990-08-10
"see crops",NA,"Adult","No",1991-07-25
"see crops",NA,"Adult","No",1993-07-12
"see crops",NA,"Adult","No",1993-07-13
"see crops",NA,"Adult","No",1993-07-15
"see crops",NA,"Adult","No",1993-07-19
"see crops",NA,"Adult","No",1993-07-20
"see crops",NA,"Adult","No",1994-08-02
"see crops",NA,"Adult","No",1994-08-07
"see crops",NA,"Adult","No",1994-08-13
"see crops",NA,"Adult","No",1994-08-14
"see crops",NA,"Adult","No",1994-08-17
"see crops",NA,"Adult","No",1995-08-29
"see crops",NA,"Adult","No",1996-06-09
"see crops",NA,"Adult","No",1996-06-10
"see crops",NA,"Adult","No",1996-06-12
"see crops",NA,"Adult","No",1996-06-17
"see crops",NA,"Adult","No",1996-06-19
"see crops",NA,"Adult","No",1996-06-20
"see crops",NA,"Adult","No",1996-06-21
"see crops",NA,"Adult","No",1996-06-22
"see crops",NA,"Adult","No",1996-07-29
"see crops",NA,"Adult","No",1996-08-01
"see crops",NA,"Adult","No",1996-08-06
"see crops",NA,"Adult","No",1996-08-25
"see crops",NA,"Adult","No",1996-08-27
"see crops",NA,"Adult","No",1997-06-16
"see crops",NA,"Adult","No",1997-06-21
"see crops",NA,"Adult","No",1997-07-06
"see crops",NA,"Adult","No",1997-07-07
"see crops",NA,"Adult","No",1997-07-09
"see crops",NA,"Adult","No",1997-07-13
"see crops",NA,"Adult","No",1997-07-31
"see crops",NA,"Adult","No",1997-08-12
"see crops",NA,"Adult","No",1997-08-13
"see crops",NA,"Adult","No",1997-08-14
"see crops",NA,"Adult","No",1997-08-16
"see crops",NA,"Adult","No",1997-08-19
"see crops",NA,"Adult","No",1997-08-20
"see crops",NA,"Adult","No",1997-08-25
"see crops",NA,"Adult","No",1998-07-14
"see crops",NA,"Adult","No",1998-07-19
"see crops",NA,"Adult","No",1998-07-20
"see crops",NA,"Adult","No",1998-07-21
"see crops",NA,"Adult","No",1998-07-22
"see crops",NA,"Adult","No",1998-07-26
"see crops",NA,"Adult","No",1998-07-27
"see crops",NA,"Adult","No",1998-07-28
"see crops",NA,"Adult","No",1998-07-29
"see crops",NA,"Adult","No",1998-08-08
"see crops",NA,"Adult","No",1998-08-09
"see crops",NA,"Adult","No",1998-08-10
"see crops",NA,"Adult","No",1998-08-11
"see crops",NA,"Adult","No",1998-08-15
"see crops",NA,"Adult","No",1998-08-16
"see crops",NA,"Adult","No",1998-08-17
"see crops",NA,"Adult","No",1998-08-19
"see crops",NA,"Adult","No",1998-08-20
"see crops",NA,"Adult","No",1998-08-21
"see crops",NA,"Adult","No",1999-07-12
"see crops",NA,"Adult","No",1999-07-13
"see crops",NA,"Adult","No",1999-07-15
"see crops",NA,"Adult","No",1999-07-19
"see crops",NA,"Adult","No",1999-07-22
"see crops",NA,"Adult","No",1999-07-23
"see crops",NA,"Adult","No",1999-07-24
"see crops",NA,"Adult","No",1999-08-12
"see crops",NA,"Adult","No",1999-08-13
"see crops",NA,"Adult","No",1999-08-17
"see crops",NA,"Adult","No",1999-08-18
"see crops",NA,"Adult","No",1999-08-20
"see crops",NA,"Adult","No",1999-08-21
"see crops",NA,"Adult","No",2001-08-06
"see crops",NA,"Adult","No",2001-08-21
"see crops",NA,"Adult","No",2001-08-29
"see crops",NA,"Adult","No",2001-08-30
"see crops",NA,"Adult","No",2002-08-05
"see crops",NA,"Adult","No",2002-08-13
"see crops",NA,"Adult","No",2002-08-14
"see crops",NA,"Adult","No",2002-08-19
"see crops",NA,"Adult","No",2002-08-21
"see crops",NA,"Adult","No",2002-08-22
"see crops",NA,"Adult","No",2002-08-24
"see crops",NA,"Adult","No",2002-08-27
"see crops",NA,"Adult","No",2002-08-28
"see crops",NA,"Adult","No",2002-08-30
"see crops",NA,"Adult","No",2006-07-25
"see crops",NA,"Adult","No",2006-07-30
"see crops",NA,"Adult","No",2006-07-31
"see crops",NA,"Adult","No",2006-08-01
"see crops",NA,"Adult","No",2006-08-03
"see crops",NA,"Adult","No",2007-08-02
"see crops",NA,"Adult","No",2007-08-03
"see crops",NA,"Adult","No",2008-09-03
"see crops",NA,"Adult","No",2011-07-29
"see crops",NA,"Adult","No",2011-08-15
"see crops",NA,"Adult","No",2011-08-17
"see crops",NA,"Adult","No",2011-08-18
"see crops",NA,"Adult","No",2011-08-19
"see crops",NA,"Adult","No",2011-08-21
"see crops",NA,"Adult","No",2011-08-24
"see crops",NA,"Adult","No",2011-08-25
"see crops",NA,"Adult","No",2011-08-27
"see crops",NA,"Adult","No",2011-08-31
"see crops",NA,"Adult","No",2013-08-31
"see crops",NA,"Adult","No",2013-09-02
"see crops",NA,"Adult","No",2013-09-03
"see crops",NA,"Adult","No",2013-09-05
"see crops",NA,"Adult","No",2013-09-06
"see crops",NA,"Adult","No",2015-06-14
"see crops",NA,"Adult","No",2015-06-15
"see crops",NA,"Adult","No",2015-06-18
"see crops","FemaleJ","Adult","No",2015-08-03
"see crops",NA,"Adult","No",2015-08-15
"see crops",NA,"Adult","No",2015-08-16
"see crops",NA,"Adult","No",2015-08-19
"see crops",NA,"Adult","No",2015-08-20
"see crops",NA,"Adult","No",2015-08-21
"see crops",NA,"Adult","No",2015-08-28
"see crops",NA,"Adult","No",2015-08-29
"see crops",NA,"Adult","No",2015-08-30
"see crops",NA,"Adult","No",2016-07-17
"see crops",NA,"Adult","No",2016-07-22
"see crops",NA,"Adult","No",2016-07-25
"see crops",NA,"Adult","No",2018-07-06
"see crops",NA,"Adult","No",2018-08-16
"unk","FemaleJ","Adult","No",1989-07-24
"unk","FemaleJ","Adult","No",1989-07-25
"unk","FemaleJ","Adult","No",1990-07-06
"unk","FemaleJ","Adult","No",1990-07-07
"unk","FemaleJ","Adult","No",1990-07-08
"unk","FemaleJ","Adult","No",1990-07-11
"unk","FemaleJ","Adult","No",1990-07-14
"unk","FemaleJ","Adult","No",1990-07-28
"unk","FemaleJ","Adult","No",1990-07-29
"unk","FemaleJ","Adult","No",1990-07-30
"unk","FemaleJ","Adult","No",1990-08-08
"unk","FemaleJ","Adult","No",1990-08-10
"unk","FemaleJ","Adult","No",1993-07-12
"unk","FemaleJ","Adult","No",1993-07-13
"unk","FemaleJ","Adult","No",1993-07-15
"unk","FemaleJ","Adult","No",1993-07-17
"unk","FemaleJ","Adult","No",1993-07-19
"unk","FemaleJ","Adult","No",1994-08-04
"unk","FemaleJ","Adult","No",1994-08-07
"unk","FemaleJ","Adult","No",1994-08-13
"unk","FemaleJ","Adult","No",1996-06-12
"unk","FemaleJ","Adult","No",1996-06-17
"unk","FemaleJ","Adult","No",1996-06-19
"unk","FemaleJ","Adult","No",1996-06-21
"unk","FemaleJ","Adult","No",1996-08-01
"unk","FemaleJ","Adult","No",1996-08-04
"unk","FemaleJ","Adult","No",1996-08-25
"unk","FemaleJ","Adult","No",1996-08-27
"unk","FemaleJ","Adult","No",1997-07-13
"unk","FemaleJ","Adult","No",1997-08-12
"unk","FemaleJ","Adult","No",1997-08-14
"unk","FemaleJ","Adult","No",1997-08-24
"unk","FemaleJ","Adult","No",1997-08-25
"unk","FemaleJ","Adult","No",1998-07-20
"unk","FemaleJ","Adult","No",1998-07-22
"unk","FemaleJ","Adult","No",1998-07-26
"unk","FemaleJ","Adult","No",1998-07-27
"unk","FemaleJ","Adult","No",1998-07-28
"unk","FemaleJ","Adult","No",1998-07-29
"unk","FemaleJ","Adult","No",1998-08-20
"unk","FemaleJ","Adult","No",1998-08-21
"unk","FemaleJ","Adult","No",1999-07-12
"unk","FemaleJ","Adult","No",1999-07-13
"unk","FemaleJ","Adult","No",1999-07-15
"unk","FemaleJ","Adult","No",1999-07-19
"unk","FemaleJ","Adult","No",1999-07-24
"unk","FemaleJ","Adult","No",1999-08-11
"unk","FemaleJ","Adult","No",1999-08-12
"unk","FemaleJ","Adult","No",1999-08-18
"unk","FemaleJ","Adult","No",1999-08-20
"unk","FemaleJ","Adult","No",1999-08-21
"unk","FemaleJ","Adult","No",2001-08-30
"unk","FemaleJ","Adult","No",2003-07-11
"unk","FemaleJ","Adult","No",2003-08-28
"unk","FemaleJ","Adult","No",2003-08-29
"unk","FemaleJ","Adult","No",2003-09-25
"unk","FemaleJ","Adult","No",2006-07-25
"unk","FemaleJ","Adult","No",2006-08-03
"unk","FemaleJ","Adult","No",2010-07-21
"unk","FemaleJ","Adult","No",2010-07-28
"unk","FemaleJ","Adult","No",2015-06-14
"unk","FemaleJ","Adult","No",2015-06-15
"unk","FemaleJ","Adult","No",2015-06-18
"unk","FemaleJ","Adult","No",2015-08-03
"unk","FemaleJ","Adult","No",2015-08-14
"unk","FemaleJ","Adult","No",2015-08-15
"unk","FemaleJ","Adult","No",2015-08-16
"unk","FemaleJ","Adult","No",2015-08-17
"unk","FemaleJ","Adult","No",2015-08-19
"unk","FemaleJ","Adult","No",2015-08-20
"unk","FemaleJ","Adult","No",2015-08-21
"unk","FemaleJ","Adult","No",2015-08-22
"unk","FemaleJ","Adult","No",2015-08-28
"unk","FemaleJ","Adult","No",2015-08-29
"unk","FemaleJ","Adult","No",2015-08-30
"unk","FemaleJ","Adult","No",2018-08-16
NA,NA,"Adult","No",NA
